BIC1,BIC2,BIC3,BIC4,BIC5,BIC6,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,BIC14,BIC15,BIC16,BIC17,BIC18,BIC19,BIC20,BIC21,BIC22,BIC23,BIC24,BIC25,BIC26,BIC27,BIC28,BIC29,BIC30,BIC31,BIC32,BIC33,BIC34,BIC35,BIC36,BIC37,BIC38,BIC39,BIC40,BIC41,BIC42,BIC43,BIC44,BIC45,BIC46,BIC47,BIC48,BIC49,BIC50,BIC51,BIC52,BIC53,BIC54,BIC55,BIC56,BIC57,BIC58,BIC59,BIC60,BIC61,BIC62,BIC63,BIC64,BIC65,BIC66,BIC67,BIC68,BIC69,BIC70,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,BIC78,BIC79,BIC80,BIC81,BIC82,BIC83,BIC84,BIC85,BIC86,BIC87,BIC88,BIC89,BIC90,BIC91,BIC92,BIC93,BIC94,BIC95,BIC96,BIC97,BIC98,BIC99,BIC100,BIC101,BIC102,BIC103,BIC104,BIC105,BIC106,BIC107,BIC108,BIC109,BIC110,BIC111,BIC112,BIC113,BIC114,BIC115,BIC116,BIC117,BIC118,BIC119,BIC120,BIC121,BIC122,BIC123,BIC124,BIC125,BIC126,BIC127,BIC128,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-880.997681,72.080772,8.2463,24.487722,-8.666516,20.110348,-5.235945,15.474586,-6.728737,11.998601,-1.434961,12.305434,-1.549063,6.741987,-2.181829,5.587819,17.127748,-85.875656,-88.255257,-2.103919,-45.699478,2.756015,-30.363811,1.027852,-18.37001,2.408141,-12.683188,1.717238,-9.505378,2.386518,-5.964693,0.28967,1.0,0.069849,-0.087298,-0.111614,-0.213032,-0.313783,-0.02761,0.141953,0.132864,-0.039915,-0.093575,-0.459721,-0.505592,-0.535951,-0.551176,-0.555442,-0.548817,-0.564116,-0.567673,-0.580788,-0.582116,-0.599559,-0.614138,-0.627039,-0.651808,-0.661185,-0.672825,0,0,0.21163163286574344,0.027365581036808632,0.06428571428571428,0.461928819470231,0.22076004207860792,0.10197542562356987,0.675689427958177,0.10192495091240773,0.13107390202897817,0.7577356941279805,0.7606119496112503,0,0.010631304544939364,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-869.765991,75.884422,6.020112,21.114431,-10.215469,22.847002,1.157344,21.054005,-3.795094,11.407228,-3.646055,11.545387,-0.524583,7.28146,-2.733992,4.585335,25.872875,-91.197327,-87.703972,-2.165512,-45.444599,5.494156,-26.437962,-0.763666,-19.686037,2.587553,-12.280671,4.616552,-14.350409,0.832719,-4.030262,0.852713,1.0,0.080834,-0.171956,-0.13251,-0.035809,-0.346751,0.230194,0.110126,-0.112151,-0.076048,-0.016662,-0.441666,-0.483297,-0.516679,-0.536398,-0.528935,-0.550155,-0.562212,-0.56521,-0.584898,-0.585051,-0.583719,-0.587163,-0.613847,-0.644942,-0.655232,-0.668299,0,0,0.16606150535826988,0.11678550780497206,0.20714285714285716,0.550147535996832,0.23037301505957591,0.12673914659518676,0.32012316073271924,0.41811954436783566,0.56637138637338,0.7567337060028743,0.8703389128468109,0,0.014813555479995466,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-869.027344,75.816818,11.195995,27.314449,-7.980823,18.563343,-4.885215,17.945599,-2.813258,14.620119,-1.990056,10.260277,-1.177968,8.677215,-0.147203,6.799619,27.233213,-85.167839,-86.49472,-3.622066,-43.410194,0.465108,-27.498699,0.920404,-18.870632,1.833465,-12.131483,1.427413,-8.09597,1.015815,-8.850159,0.869453,1.0,0.163816,-0.114785,-0.548158,-0.103476,-0.030568,0.033679,0.051346,-0.121371,0.011093,0.098388,-0.425872,-0.47713,-0.509857,-0.535001,-0.547055,-0.547369,-0.544546,-0.553722,-0.573913,-0.570014,-0.584443,-0.603584,-0.627702,-0.643818,-0.653155,-0.666619,0,0,0.33721934227233236,0.057814607824243594,0.17142857142857143,0.41573099246302736,0.1709722790118115,0.07107847523724602,0.10353710174998966,0.7668882268635625,0.8810499897620079,0.7504195380713471,0.5616996764786188,0,0.019160149608976537,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-889.030029,64.176773,8.132723,30.191031,-3.602535,21.893984,-4.255819,16.466251,-5.272624,12.280227,-3.121176,10.475236,-1.371361,8.146832,-0.952642,5.678425,10.267166,-80.112656,-88.978783,-2.289191,-46.30582,3.323023,-26.552847,2.476621,-18.850716,0.460851,-14.681586,1.880239,-10.750837,1.532538,-6.881262,1.694823,1.0,-0.032466,-0.192977,-0.058073,-0.190101,-0.136939,-0.062472,-0.051663,0.137866,0.092256,-0.093654,-0.45963,-0.5056,-0.536601,-0.552528,-0.548708,-0.563276,-0.571949,-0.577871,-0.595818,-0.606665,-0.619913,-0.629671,-0.640864,-0.65303,-0.660302,-0.672813,0,0,0.23389781535939969,0.0023125843129697438,0.007142857142857143,0.40800700604779544,0.15882439718174582,0.06480146678147003,0.6348809204265464,0.16612026990606232,0.207390790314659,0.8342341516970531,0.7309282595880445,0,0.002748498243227927,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-877.616882,68.643227,11.374165,32.413925,-3.017389,20.569874,-6.746001,15.08075,-5.45739,12.915468,-2.569133,11.846058,0.527999,10.260309,0.908255,7.772495,16.99634,-83.208786,-84.520493,-2.201292,-44.262177,1.278245,-28.222296,1.837159,-18.321714,2.172362,-13.75478,3.00567,-10.569002,1.664582,-8.377357,2.49135,1.0,0.044967,-0.240508,-0.366724,-0.057674,0.005976,-0.005444,0.026113,-0.080824,0.047887,0.030181,-0.434323,-0.479427,-0.516444,-0.537659,-0.548998,-0.555686,-0.558072,-0.559655,-0.571093,-0.58861,-0.611348,-0.62489,-0.636726,-0.645922,-0.654441,-0.667047,0,0,0.19838570026641197,0.014646367315475044,0.02142857142857143,0.4560613260796007,0.18252175704923407,0.0832411145582524,0.15348878337263847,0.42357223701378266,0.7340163727055125,0.8420574521435158,0.7551687898933412,0,0.006024028108353167,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-878.815308,80.94545,15.773898,29.207376,-8.385631,16.027666,-7.775784,16.007927,-3.283065,15.734993,0.14957,11.939877,-0.454245,8.85651,-0.356509,6.214036,28.405666,-83.923386,-87.724159,0.25498,-44.731392,2.179889,-28.050251,2.456305,-20.419554,-0.434259,-14.329733,0.09162,-9.838675,1.147837,-8.008312,-2.646955,1.0,0.223838,0.042069,-0.764268,-0.206464,0.047546,0.233,-0.05572,-0.225316,0.130873,0.057537,-0.419415,-0.472593,-0.510416,-0.535821,-0.550858,-0.559053,-0.54866,-0.537615,-0.571618,-0.562189,-0.584879,-0.616932,-0.63933,-0.654449,-0.663318,-0.676498,0,0,0.26218704467124127,0.17768356137984198,0.3,0.5748197213743128,0.19900656043964438,0.11439289562357673,0.3001178817142934,0.5593651818687598,0.6508158282222014,0.7466484317326216,0.6431602502634931,0,0.041680834183384335,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-892.574951,60.606812,6.915123,29.785366,-2.798486,23.07988,-3.172796,17.922995,-4.214021,13.03701,-2.973632,10.97764,-0.489589,9.290357,-0.193835,6.485918,4.217641,-81.307617,-86.921944,-1.528091,-46.385017,2.802436,-28.034992,2.963025,-18.94787,1.893767,-13.03931,2.094173,-8.787094,1.594567,-7.808139,1.123526,1.0,-0.048167,-0.395504,-0.1065,-0.089368,-0.003097,0.015702,-0.045559,-0.001707,0.014098,0.00269,-0.456905,-0.503625,-0.5351,-0.556513,-0.56807,-0.573655,-0.580215,-0.588573,-0.605137,-0.615188,-0.626068,-0.631739,-0.643369,-0.65393,-0.661366,-0.672998,0,0,0.06565695113324105,0.0,0.0,0.3801724369874325,0.31741035423206665,0.12067066789344899,0.3576934648135282,0.20745508596458728,0.36708062982547895,0.8816324488026241,0.8497824178746599,0,7.367108693188258e-05,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-894.388855,72.989693,11.468231,28.347515,-5.01841,21.74901,-1.707801,20.049152,-1.507064,15.058948,-0.761889,13.038145,0.7867,9.431164,-0.206069,6.496197,4.83366,-91.38868,-83.969131,-2.852441,-43.455349,-1.12239,-28.339291,1.984009,-17.052839,-1.496877,-12.469773,3.080857,-9.455175,-0.412567,-4.410214,0.101923,1.0,0.156278,-0.473817,-0.428996,0.19853,-0.078585,0.037066,-0.086143,0.07317,-0.063316,0.059014,-0.430159,-0.480212,-0.515195,-0.53837,-0.554345,-0.566382,-0.579694,-0.586448,-0.59634,-0.596766,-0.61091,-0.623941,-0.644393,-0.661739,-0.670563,-0.683024,0,0,0.3199867289117042,0.03623048756985932,0.10714285714285714,0.4104145012181382,0.18380522615010023,0.07543633021168047,0.01028559425474771,0.5428308633838586,0.9814042881698738,0.7646763167559576,0.8007438090289246,0,0.002040122407344441,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-890.382874,78.46077,18.213465,31.727194,-8.303139,12.654599,-12.352184,12.732768,-4.023984,16.577267,2.125243,15.668555,3.050599,11.031259,1.312484,8.132968,12.084105,-90.931404,-85.376213,-3.126524,-49.573311,1.842096,-26.522087,2.903017,-20.88604,3.983901,-11.072468,1.099843,-14.270956,-0.089224,-8.127287,3.178979,1.0,0.238958,-0.08823,-0.805596,-0.064498,0.093718,0.052932,-0.063652,-0.044623,0.065388,0.020136,-0.428649,-0.485427,-0.523325,-0.546232,-0.559923,-0.570294,-0.569285,-0.559457,-0.548921,-0.562195,-0.597841,-0.637256,-0.65421,-0.663031,-0.670285,-0.682207,0,0,0.29532978889789985,0.09751397186355752,0.21428571428571427,0.48638736382747344,0.1575537568530117,0.07663215645685109,0.029578430424542695,0.8282535921962156,0.9655195543596312,0.7841656405473029,0.5788045268980937,0,0.0317692394877026,"bird"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-864.103821,84.014206,20.066978,34.307098,-6.605447,11.944526,-17.331036,5.529658,-12.106391,10.243823,-1.769753,12.598766,0.088573,8.504568,-1.353938,4.347799,31.13373,-85.444832,-81.074715,-0.387387,-47.707127,1.469433,-29.486866,1.294694,-17.97578,1.233221,-13.791281,-0.59244,-11.153958,-0.952074,-10.896453,1.427313,1.0,0.233943,0.326502,-0.5795,-0.339021,-0.320515,0.07101,0.216727,-0.132299,0.123043,-0.06947,-0.433451,-0.484886,-0.51979,-0.539998,-0.542465,-0.523322,-0.491119,-0.506043,-0.524838,-0.528413,-0.592379,-0.62392,-0.633056,-0.643766,-0.653355,-0.666971,0,0,0.26859487878515365,0.22470610907689342,0.4642857142857143,0.5977736706284682,0.20129040700593168,0.1203261054582341,0.4130173235923874,0.430073198508728,0.5101150911255856,0.780585703599033,0.5646751884343938,0,0.0672957044089312,"bird"
