BIC1,BIC2,BIC3,BIC4,BIC5,BIC6,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,BIC14,BIC15,BIC16,BIC17,BIC18,BIC19,BIC20,BIC21,BIC22,BIC23,BIC24,BIC25,BIC26,BIC27,BIC28,BIC29,BIC30,BIC31,BIC32,BIC33,BIC34,BIC35,BIC36,BIC37,BIC38,BIC39,BIC40,BIC41,BIC42,BIC43,BIC44,BIC45,BIC46,BIC47,BIC48,BIC49,BIC50,BIC51,BIC52,BIC53,BIC54,BIC55,BIC56,BIC57,BIC58,BIC59,BIC60,BIC61,BIC62,BIC63,BIC64,BIC65,BIC66,BIC67,BIC68,BIC69,BIC70,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,BIC78,BIC79,BIC80,BIC81,BIC82,BIC83,BIC84,BIC85,BIC86,BIC87,BIC88,BIC89,BIC90,BIC91,BIC92,BIC93,BIC94,BIC95,BIC96,BIC97,BIC98,BIC99,BIC100,BIC101,BIC102,BIC103,BIC104,BIC105,BIC106,BIC107,BIC108,BIC109,BIC110,BIC111,BIC112,BIC113,BIC114,BIC115,BIC116,BIC117,BIC118,BIC119,BIC120,BIC121,BIC122,BIC123,BIC124,BIC125,BIC126,BIC127,BIC128,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.0,0.0,0.0,0.999939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.0,0.0,0.0,4E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-842.56897,82.451904,14.768304,34.884041,-1.270784,22.205999,-4.691309,17.708778,-2.97287,15.258854,-2.010549,10.112457,-3.076419,6.871945,-1.269087,6.881519,43.693844,-81.696838,-88.484558,-0.98798,-44.856686,1.906743,-28.232306,3.200921,-19.119457,0.806827,-13.151127,1.971712,-10.486916,0.986104,-7.112556,1.310011,1.0,-0.251288,-0.271755,-0.074805,-0.018318,0.019116,0.002727,-0.016334,0.004964,0.024094,0.001669,-0.384106,-0.421234,-0.453879,-0.479602,-0.494551,-0.504327,-0.513721,-0.524885,-0.542857,-0.562302,-0.567744,-0.596702,-0.610197,-0.622804,-0.634956,-0.651728,0,0,0.14559098507495635,0.0,0.0,0.47186811344718843,0.3235945191981198,0.1526939352958668,0.44606743398238496,0.17364684362341293,0.2802046844785948,0.8906209815515003,0.7493451665032156,0,0.0001303411538025615,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996094,0.0,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-838.605957,79.451523,9.600908,40.465141,-1.056673,17.032621,-1.84386,20.648626,-7.38614,15.857488,1.714836,7.631323,-3.391843,11.098668,-3.952051,4.443792,48.764858,-82.381859,-88.708664,-3.333117,-44.502346,5.859313,-29.317884,1.384282,-20.62595,4.336605,-12.602438,0.254618,-10.426636,0.387791,-5.423137,0.290315,1.0,-0.189537,-0.350854,-0.014553,-0.068373,0.047112,-0.013493,-0.009144,0.009988,-0.010307,0.04483,-0.383659,-0.42387,-0.45697,-0.481825,-0.496411,-0.505418,-0.515444,-0.527319,-0.546169,-0.560079,-0.570328,-0.596691,-0.610818,-0.620501,-0.616485,-0.649951,0,0,0.28482131755098383,0.0,0.0,0.47102493183719235,0.29854537275405596,0.1406223138517884,0.1099543044960158,0.45696667422832,0.8060500340921748,0.8517014727532088,0.3253243301552757,0,0.0,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039124,0.0,0.0,0.0,0.960876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999878,0.0,0.0,0.0,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-842.363647,80.862328,13.209454,37.02145,0.002419,22.055626,-4.347741,18.303225,-4.230513,13.759388,-1.96858,10.336243,-2.744443,7.985127,-0.791629,7.078612,44.249432,-81.592987,-86.437752,-0.789102,-45.86179,2.175164,-28.331532,2.932022,-18.945717,0.26332,-13.412703,1.705818,-10.760952,1.321357,-7.335305,0.839627,1.0,-0.25484,-0.277174,-0.050715,-0.043443,0.03817,-0.005242,-0.028654,0.026189,0.003904,0.012695,-0.3861,-0.423631,-0.454452,-0.478095,-0.495191,-0.505727,-0.515543,-0.522929,-0.544474,-0.564216,-0.575811,-0.59769,-0.610701,-0.62126,-0.630814,-0.650994,0,0,0.10047891292166203,0.0,0.0,0.472148588980504,0.35322968482712913,0.16677689727715717,0.3815713466667088,0.1547992755165811,0.28860505984923746,0.8687427951633033,0.6622747321658887,0,0.0,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8E-06,0.0,0.0,0.0,0.999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-837.523193,77.679024,6.956701,42.204308,2.384323,16.139111,-1.139351,22.609062,-8.848286,13.996463,3.249244,7.556072,-5.039312,11.76437,-2.324805,3.037702,49.029003,-83.288284,-87.169556,-2.220881,-45.297379,2.055355,-28.379162,2.052081,-19.250965,2.569873,-13.878761,1.817697,-11.294112,1.935284,-8.020372,1.024896,1.0,-0.1819,-0.354754,-0.007943,-0.068684,0.03456,-0.002615,-0.008674,0.001346,-0.018462,0.056616,-0.384626,-0.422258,-0.455447,-0.479727,-0.493793,-0.505434,-0.51475,-0.528921,-0.550853,-0.563806,-0.577304,-0.597839,-0.609689,-0.616302,-0.610395,-0.65034,0,0,0.5525468663966402,0.001927153594141453,0.007142857142857143,0.1103599688396411,0.2753525669371877,0.030387900707103222,0.14154731702669385,0.3928251345549477,0.735114868650619,0.8237196888463436,0.5556174524009735,0,0.0006517057690128075,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546074,0.0,0.0,0.0,0.453926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-832.057678,83.765472,12.235169,36.757877,-1.430257,18.735174,-5.766455,17.658875,-5.312422,13.591291,-1.273204,10.158312,-2.34527,7.635546,-1.91353,6.529927,52.468548,-81.559509,-88.308739,-1.073703,-45.957455,2.35731,-28.021965,2.122019,-19.588123,1.729873,-13.407537,1.348339,-9.765732,1.307649,-7.718984,0.690536,1.0,-0.203315,-0.235298,-0.063358,-0.01308,0.024571,-0.019499,0.004748,0.010842,-0.010649,0.028488,-0.389672,-0.419375,-0.4488,-0.468085,-0.484566,-0.493635,-0.506033,-0.519346,-0.527831,-0.545814,-0.564384,-0.588859,-0.603585,-0.614076,-0.622277,-0.64676,0,0,0.21083312719426256,0.0,0.0,0.46926912009995403,0.32640375245012304,0.15317120170959245,0.35877024023228227,0.2156538244805332,0.37542616636082227,0.8671967265315271,0.6793467908863157,0,0.0002720163209792588,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25803,0.0,0.0,0.0,0.74197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-827.690308,79.579086,5.527453,44.374893,1.276199,12.693581,-1.450221,24.184071,-10.907453,11.979096,4.041416,7.327746,-6.581623,12.236557,-0.659031,1.868787,55.555332,-82.215157,-87.542458,-2.32204,-46.650333,2.068024,-28.146532,2.332804,-19.033163,1.582868,-13.522754,1.484522,-10.157003,1.524939,-7.206245,1.263499,1.0,-0.176883,-0.298603,0.001285,-0.057595,0.042833,-0.017353,-0.005672,0.017863,-0.023336,0.048428,-0.388203,-0.417431,-0.446551,-0.468626,-0.482744,-0.495165,-0.506298,-0.520998,-0.536017,-0.553359,-0.568864,-0.589045,-0.605017,-0.610436,-0.598666,-0.645529,0,0,0.5032912987343808,0.0,0.0,0.15688499747869128,0.30930700201158356,0.04852562823072885,0.20259767178052182,0.46248728409771633,0.6953807630289974,0.8323553315814429,0.5575154940281766,0,0.0004250255015300918,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999878,0.0,0.0,0.0,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-830.401367,81.251427,9.518802,40.687214,-1.384686,16.33606,-1.017316,19.575768,-9.360629,15.682209,1.32323,5.912702,-3.31666,11.272816,-4.501577,3.787167,53.175636,-82.331177,-86.934265,-0.832723,-45.957794,2.684361,-27.560606,2.054048,-19.01545,2.336907,-13.571031,1.557435,-10.627916,0.797085,-8.470139,1.164949,1.0,-0.19385,-0.263097,-0.027482,-0.041399,0.028982,-0.009256,-0.000229,-0.000418,-0.000525,0.031189,-0.388079,-0.417187,-0.444293,-0.467341,-0.484173,-0.495193,-0.506122,-0.518873,-0.536929,-0.550726,-0.566175,-0.589051,-0.603625,-0.615838,-0.609991,-0.645917,0,0,0.32595086097717285,0.0,0.0,0.4188617686129154,0.29443205784753956,0.12332633248636064,0.34790026696692783,0.33755702126608544,0.4924552223177133,0.852054229685377,0.6419576419309131,0,0.0008613850164343194,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063492,0.0,0.0,0.0,0.936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-836.641357,82.237892,13.297974,35.191669,-1.128435,22.145332,-4.294252,17.739058,-3.358852,14.234047,-2.839352,10.080508,-3.189126,6.948268,-2.614904,5.331532,48.134304,-83.809616,-87.399475,-1.656694,-47.312031,3.666395,-29.876547,2.613648,-18.1304,0.014665,-12.895771,0.454749,-9.605282,1.741797,-9.228462,2.232651,1.0,-0.224789,-0.259815,-0.012876,-0.036642,0.012852,0.011192,-0.01214,-0.005128,0.011992,0.018176,-0.391051,-0.420808,-0.448313,-0.470672,-0.48465,-0.495327,-0.50884,-0.522418,-0.54381,-0.554896,-0.568397,-0.590223,-0.605222,-0.617306,-0.629156,-0.647739,0,0,0.2377519759726017,0.005781460782424359,0.02142857142857143,0.46381447526258396,0.2753025229765686,0.12768929523284261,0.3200536774618376,0.21869915873859697,0.4059359766548558,0.8766754157267242,0.555155483323113,0,1.7001020061203673e-05,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703618,0.0,0.0,0.0,0.296382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-833.118652,81.199417,8.643181,39.187634,0.676569,17.073246,-3.901193,22.237387,-6.665531,12.101449,1.323201,9.211493,-6.573243,9.183573,-0.361048,3.773504,53.378799,-80.48658,-87.942619,-1.224871,-46.694267,1.444212,-28.061916,2.026948,-18.592525,2.495078,-13.24383,0.817789,-9.974477,1.156391,-7.548051,1.300489,1.0,-0.198474,-0.281484,-0.011114,-0.043758,0.022486,0.002524,-0.01607,0.003892,0.001194,0.029051,-0.38947,-0.419728,-0.44773,-0.47129,-0.48735,-0.498714,-0.50782,-0.522068,-0.540678,-0.556456,-0.56716,-0.590107,-0.605415,-0.612993,-0.614724,-0.648044,0,0,0.1927725279584844,0.0,0.0,0.46911188459747094,0.3819698387272443,0.17918659090472963,0.2666251189410279,0.447237197090912,0.6265034405750891,0.8631947754127486,0.5219281850449426,0,1.1334013374135782e-05,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00586,0.0,0.0,0.0,0.99414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-830.526184,79.736015,4.849517,42.183167,1.489362,12.29137,-2.587698,25.246431,-8.83982,12.565906,4.190618,7.768901,-8.413135,10.318057,-1.097363,1.957136,53.606014,-82.702599,-87.550316,-1.779231,-45.274197,2.953769,-28.036217,2.353625,-17.965017,2.386276,-13.982245,1.044005,-9.50813,0.942248,-8.287812,0.872318,1.0,-0.164034,-0.323992,-0.00214,-0.047713,0.024752,0.00173,-0.008895,-0.006087,-0.003695,0.042144,-0.392724,-0.42234,-0.450601,-0.473913,-0.488977,-0.498289,-0.508968,-0.523087,-0.545584,-0.554777,-0.564127,-0.590528,-0.606298,-0.6102,-0.602642,-0.648324,0,0,0.13842301038985558,0.0,0.0,0.46843773195122085,0.3457577129296413,0.16196595884940249,0.18062639933318808,0.5214232201803909,0.7427156224964033,0.825656480787421,0.44022349025552376,0,1.1334013374135782e-05,insect
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500008,0.437981,0.062012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78125,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,0.055556,-0.0,0.0,0.0,0.055556,0.055556,-783.937378,71.959244,7.201935,36.040264,0.675708,13.836162,1.949136,20.051025,-3.277693,16.341785,6.224855,6.450154,-0.685652,9.505755,-2.549227,1.704374,98.250458,-83.640533,-89.664719,-2.133168,-53.227356,6.34848,-25.397396,-4.761329,-15.29863,0.947108,-15.544622,4.701434,-14.412287,1.98204,-4.265975,-1.709793,1.0,-0.434128,-0.464155,0.052772,-0.040721,0.004495,-0.003804,0.02327,-0.02165,-0.014258,0.061133,-0.350785,-0.401288,-0.432062,-0.455227,-0.468286,-0.481762,-0.492737,-0.509021,-0.521287,-0.523432,-0.529664,-0.557429,-0.570109,-0.578542,-0.573608,-0.609357,0,0,0.5795489854000985,0.09288880323761804,0.2,0.15263251024204885,0.2599152075841335,0.03967151058364951,0.4971966969028888,0.3143349640087892,0.3873354289784135,0.6922203524133255,0.5179716122331769,0,0.02466281310211946,insect
